Code,Class,Order,Suborder,Family,Subfamily,Genus,Species,SpeciesEpithet,HR_mean,Dispersal_Dist_mean,HeadBody_Length_mean,Tail_Length_mean,Forearm_Length_mean,Hindfoot_Length_mean,Length_tot_mean,Wing_Length_mean,Wing_Area_mean,Wingspan_mean,W_aspect_ratio_mean,W_loading_mean,BodyMass_mean,SexMaturity_Age_mean,HR_min,HeadBody_Length_min,Tail_Length_min,Forearm_Length_min,Hindfoot_Length_min,Length_tot_min,Wing_Length_min,Wing_Area_min,Wingspan_min,W_aspect_ratio_min,W_loading_min,BodyMass_min,SexMaturity_Age_min,HR_max,Dispersal_Dist_max,HeadBody_Length_max,Tail_Length_max,Forearm_Length_max,Hindfoot_Length_max,Length_tot_max,Wing_Length_max,Wing_Area_max,Wingspan_max,W_aspect_ratio_max,W_loading_max,BodyMass_max,SexMaturity_Age_max,sex
YAN040103012,Mammalia,Chiroptera,Yangochiroptera,Molossidae,Molossinae,Mops,thersites,Mops thersites,NA,NA,71.5,30.5,38.5,9,101.7,NA,NA,294.9,NA,NA,22,NA,NA,66,25,35,8,91,NA,NA,272,NA,NA,10,NA,NA,NA,77,36,42,10,113,NA,NA,305,NA,NA,34,NA,unknown
YAN040103013,Mammalia,Chiroptera,Yangochiroptera,Molossidae,Molossinae,Mops,trevori,Mops trevori,NA,NA,85.5,39,53,13,126,NA,NA,384,NA,NA,NA,NA,NA,81,34,51,11,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,44,55,15,130,NA,NA,NA,NA,NA,NA,NA,unknown
YAN040103014,Mammalia,Chiroptera,Yangochiroptera,Molossidae,Molossinae,Mops,leucostigma,Mops leucostigma,NA,NA,80,40.5,43.5,8,NA,NA,NA,NA,NA,NA,20,NA,NA,70,32,40,6,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,90,49,47,10,NA,NA,NA,NA,NA,NA,28,NA,unknown
YAN040104001,Mammalia,Chiroptera,Yangochiroptera,Molossidae,Molossinae,Otomops,harrisoni,Otomops harrisoni,NA,NA,99.5,49,69,13.5,NA,NA,NA,NA,NA,NA,36,NA,NA,90,40,64,11,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,109,58,74,16,NA,NA,NA,NA,NA,NA,45,NA,unknown
YAN040104002,Mammalia,Chiroptera,Yangochiroptera,Molossidae,Molossinae,Otomops,martiensseni,Otomops martiensseni,NA,NA,95,45.5,64,11.5,148.7,NA,NA,489.7,NA,NA,31.5,NA,NA,87,39,60,9,127,NA,NA,432,NA,NA,25,NA,NA,NA,103,52,68,14,163,NA,NA,549,NA,NA,38,NA,unknown
YAN040104003,Mammalia,Chiroptera,Yangochiroptera,Molossidae,Molossinae,Otomops,madagascariensis,Otomops madagascariensis,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown
YAN040105001,Mammalia,Chiroptera,Yangochiroptera,Molossidae,Molossinae,Myopterus,daubentonii,Myopterus daubentonii,NA,NA,71.5,40.5,51,11,110.9,NA,NA,368,NA,NA,21,NA,NA,67,37,48,9,104,NA,NA,350,NA,NA,20,NA,NA,NA,76,44,54,13,120,NA,NA,380,NA,NA,22,NA,unknown
YAN040105002,Mammalia,Chiroptera,Yangochiroptera,Molossidae,Molossinae,Myopterus,whitleyi,Myopterus whitleyi,NA,NA,54.5,28,36,6.5,81.7,NA,NA,NA,NA,NA,11,NA,NA,53,25,35,5,78,NA,NA,NA,NA,NA,10,NA,NA,NA,56,31,37,8,87,NA,NA,NA,NA,NA,12,NA,unknown
YAN040106001,Mammalia,Chiroptera,Yangochiroptera,Molossidae,Molossinae,Platymops,setiger,Platymops setiger,NA,NA,64,29,31,7.5,91.3,NA,NA,257.4,NA,NA,12.5,NA,NA,50,22,26,7,72,NA,NA,227,NA,NA,7,NA,NA,NA,78,36,36,8,114,NA,NA,280,NA,NA,18,NA,unknown
YAN040107001,Mammalia,Chiroptera,Yangochiroptera,Molossidae,Molossinae,Sauromys,petrophilus,Sauromys petrophilus,NA,NA,71,39,43.5,8,104.2,NA,NA,263,NA,NA,14,NA,NA,60,29,37,6,89,NA,NA,251,NA,NA,6,NA,NA,NA,82,49,50,10,131,NA,NA,275,NA,NA,22,NA,unknown
YAN040108001,Mammalia,Chiroptera,Yangochiroptera,Molossidae,Molossinae,Tadarida,teniotis,Tadarida teniotis,NA,NA,84.5,47,60,12,NA,NA,NA,410,NA,NA,30,NA,NA,82,37,56,10,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,87,57,64,14,NA,NA,NA,NA,NA,NA,40,NA,unknown
YAN040108002,Mammalia,Chiroptera,Yangochiroptera,Molossidae,Molossinae,Tadarida,aegyptiaca,Tadarida aegyptiaca,NA,NA,73.5,40,47,9.5,109.8,NA,NA,NA,NA,NA,15.5,NA,NA,60,30,42,7,91,NA,NA,NA,NA,NA,9,NA,NA,NA,87,50,52,12,131,NA,NA,NA,NA,NA,22,NA,unknown
YAN040108003,Mammalia,Chiroptera,Yangochiroptera,Molossidae,Molossinae,Tadarida,lobata,Tadarida lobata,NA,NA,82,53,58.5,13,131.8,NA,NA,407,NA,NA,26.5,NA,NA,78,46,55,12,124,NA,NA,370,NA,NA,20,NA,NA,NA,86,60,62,14,146,NA,NA,425,NA,NA,33,NA,unknown
YAN040108004,Mammalia,Chiroptera,Yangochiroptera,Molossidae,Molossinae,Tadarida,ventralis,Tadarida ventralis,NA,NA,96.5,58.5,63.5,13,153.3,NA,NA,459.7,NA,NA,43,NA,NA,91,51,60,12,142,NA,NA,440,NA,NA,31,NA,NA,NA,102,66,67,14,168,NA,NA,485,NA,NA,55,NA,unknown
YAN040108005,Mammalia,Chiroptera,Yangochiroptera,Molossidae,Molossinae,Tadarida,fulminans,Tadarida fulminans,NA,NA,87,59.5,58.5,13,144,NA,NA,428,NA,NA,36,NA,NA,79,53,56,11,132,NA,NA,400,NA,NA,23,NA,NA,NA,95,66,61,15,161,NA,NA,510,NA,NA,49,NA,unknown
YAN050001001,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,schreibersii,Miniopterus schreibersii,NA,NA,55,57.5,45.05,10.35,114.3,NA,NA,322,NA,NA,12,NA,NA,51,52,43,9.8,104,NA,NA,305,NA,NA,10,NA,NA,NA,59,63,47.1,10.9,124,NA,NA,344,NA,NA,14,NA,unknown
YAN050001002,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,maghrebensis,Miniopterus maghrebensis,NA,NA,60,63,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown
YAN050001003,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,villiersi,Miniopterus villiersi,NA,NA,NA,52,43.25,9.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,42,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,44.5,10,NA,NA,NA,NA,NA,NA,NA,NA,unknown
YAN050001004,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,inflatus,Miniopterus inflatus,NA,NA,60,52.5,47.15,9,111,NA,NA,344,NA,NA,12.95,NA,NA,57,48,45.4,7,92,NA,NA,320,NA,NA,9.9,NA,NA,NA,63,57,48.9,11,128,NA,NA,380,NA,NA,16,NA,unknown
YAN050001005,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,nimbae,Miniopterus nimbae,NA,NA,NA,52,47.4,9.3,113,NA,NA,NA,NA,NA,9.7,NA,NA,NA,47,46,7.7,110,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,57,48.7,9,116,NA,NA,NA,NA,NA,10.5,NA,unknown
YAN050001006,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,newtoni,Miniopterus newtoni,NA,NA,45,43,39,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown
YAN050001007,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,minor,Miniopterus minor,NA,NA,52.5,41.5,39,8,91.3,NA,NA,283,NA,NA,5.55,NA,NA,52,37,37,7,82,NA,NA,264,NA,NA,4.6,NA,NA,NA,53,46,41,9,97,NA,NA,293,NA,NA,6.5,NA,unknown
YAN050001008,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,wilsoni,Miniopterus wilsoni,NA,NA,NA,47.5,44.1,8.7,98.7,NA,NA,NA,NA,NA,7.6,NA,NA,NA,44,43.5,7.7,92,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,51,44.9,12,104,NA,NA,NA,NA,NA,8.5,NA,unknown
YAN050001009,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,arenarius,Miniopterus arenarius,NA,NA,55,47,45,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown
YAN050001010,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,africanus,Miniopterus africanus,NA,NA,NA,NA,49.45,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown
YAN050001011,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,natalensis,Miniopterus natalensis,NA,NA,61.8,50.75,45,9,108,NA,NA,323,NA,NA,11.2,NA,NA,55.6,46,42,8,104,NA,NA,300,NA,NA,9.4,NA,NA,NA,68,55.5,48,10,115,NA,NA,336,NA,NA,13,NA,unknown
YAN050001012,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,mossambicus,Miniopterus mossambicus,NA,NA,53,48.5,42.95,7.5,NA,NA,NA,NA,NA,NA,7.85,NA,NA,52,47,41,6,NA,NA,NA,NA,NA,NA,6.7,NA,NA,NA,54,50,44.9,9,NA,NA,NA,NA,NA,NA,9,NA,unknown
YAN050001013,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,fraterculus,Miniopterus fraterculus,NA,NA,50.8,45.5,43.5,10,97.6,NA,NA,304,NA,NA,7.75,NA,NA,46,39,42.5,9,88,NA,NA,293,NA,NA,7,NA,NA,NA,55.6,52,44.5,11,103,NA,NA,315,NA,NA,8.5,NA,unknown
YAN050001014,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,aelleni,Miniopterus aelleni,NA,NA,48.5,41.5,36.5,6,NA,NA,NA,NA,NA,NA,4.55,NA,NA,48,39,35,5,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,49,44,38,7,NA,NA,NA,NA,NA,NA,5.4,NA,unknown
YAN050001015,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,griveaudi,Miniopterus griveaudi,NA,NA,50.5,39,36.5,6,NA,NA,NA,NA,NA,NA,5.6,NA,NA,50,35,35,5,NA,NA,NA,NA,NA,NA,4.1,NA,NA,NA,51,43,38,7,NA,NA,NA,NA,NA,NA,7.1,NA,unknown
YAN050001016,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,gleni,Miniopterus gleni,NA,NA,68,57.5,48.5,8,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,52,47,7,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,63,50,9,NA,NA,NA,NA,NA,NA,17.5,NA,unknown
YAN050001017,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,brachytragos,Miniopterus brachytragos,NA,NA,47,40.5,36.5,5.5,NA,NA,NA,NA,NA,NA,4.6,NA,NA,45,38,35,5,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,49,43,38,6,NA,NA,NA,NA,NA,NA,6.3,NA,unknown
YAN050001018,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,ambohitrensis,Miniopterus ambohitrensis,NA,NA,54,43.5,39.5,6,NA,NA,NA,NA,NA,NA,6.5,NA,NA,53,40,37,5,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,55,47,42,7,NA,NA,NA,NA,NA,NA,7.7,NA,unknown
YAN050001019,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,majori,Miniopterus majori,NA,NA,60.5,55.5,45,8,NA,NA,NA,NA,NA,NA,10.45,NA,NA,60,51,43,7,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,61,60,47,9,NA,NA,NA,NA,NA,NA,12.5,NA,unknown
YAN050001020,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,egeri,Miniopterus egeri,NA,NA,50,42,38.5,6,NA,NA,NA,NA,NA,NA,5.9,NA,NA,49,40,37,5,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,51,44,40,7,NA,NA,NA,NA,NA,NA,7.6,NA,unknown
YAN050001021,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,manavi,Miniopterus manavi,NA,NA,51,39,38.4,6,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA,37.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown
YAN050001022,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,sororculus,Miniopterus sororculus,NA,NA,55.5,54.5,43.5,7,NA,NA,NA,NA,NA,NA,8.05,NA,NA,54,51,42,6,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,57,58,45,8,NA,NA,NA,NA,NA,NA,9.1,NA,unknown
YAN050001023,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,petersoni,Miniopterus petersoni,NA,NA,47.5,44.5,40.5,8.75,NA,NA,NA,NA,NA,NA,6.2,NA,NA,46,39,38,6.5,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,49,50,43,11,NA,NA,NA,NA,NA,NA,8.2,NA,unknown
YAN050001024,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,mahafaliensis,Miniopterus mahafaliensis,NA,NA,48.5,43,37.5,6.5,NA,NA,NA,NA,NA,NA,5.55,NA,NA,48,38,35,6,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,49,48,40,7,NA,NA,NA,NA,NA,NA,7.3,NA,unknown
YAN050001025,Mammalia,Chiroptera,Yangochiroptera,Miniopteridae,NA,Miniopterus,griffithsi,Miniopterus griffithsi,NA,NA,66.5,58.5,49,8,NA,NA,NA,NA,NA,NA,13.75,NA,NA,65,54,48,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,68,63,50,NA,NA,NA,NA,NA,NA,NA,15.5,NA,unknown
YAN060001001,Mammalia,Chiroptera,Yangochiroptera,Cistugidae,NA,Cistugo,seabrae,Cistugo seabrae,NA,NA,47,36,32.75,5.5,NA,NA,NA,210,NA,NA,3.35,NA,NA,40,32,30.1,5,NA,NA,NA,200,NA,NA,2.5,NA,NA,NA,54,40,35.4,6,NA,NA,NA,220,NA,NA,4.2,NA,unknown
YAN060001002,Mammalia,Chiroptera,Yangochiroptera,Cistugidae,NA,Cistugo,lesueuri,Cistugo lesueuri,NA,NA,49.5,44,35.7,7,97,NA,NA,240,NA,NA,6.7,NA,NA,44,43,33,6,88,NA,NA,230,NA,NA,5.5,NA,NA,NA,55,45,38.4,8,107,NA,NA,250,NA,NA,7.9,NA,unknown
YAN070101001,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Scotoecus,hirundo,Scotoecus hirundo,NA,NA,57,34,NA,9,91.6,NA,NA,245,NA,NA,11.5,NA,NA,49,28,NA,8,77,NA,NA,213,NA,NA,8,NA,NA,NA,65,40,NA,10,105,NA,NA,272,NA,NA,15,NA,unknown
YAN070101002,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Scotoecus,albofuscus,Scotoecus albofuscus,NA,NA,51.5,34,31.5,8.5,88.3,NA,NA,228.6,NA,NA,7.25,NA,NA,49,27,29,8,76,NA,NA,210,NA,NA,5,NA,NA,NA,54,41,34,9,95,NA,NA,240,NA,NA,9.5,NA,unknown
YAN070102001,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Vansonia,rueppellii,Vansonia rueppellii,NA,NA,49.5,33,32.5,8,83.1,NA,NA,262.8,NA,NA,6.5,NA,NA,43,25,28,6,69,NA,NA,254,NA,NA,4,NA,NA,NA,56,41,37,10,89,NA,NA,282,NA,NA,9,NA,unknown
YAN070103001,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Nyctalus,lasiopterus,Nyctalus lasiopterus,NA,NA,94,61,64.5,14.5,145.2,NA,NA,NA,NA,NA,53.5,NA,NA,84,48,59,13,138,NA,NA,NA,NA,NA,33,NA,NA,NA,104,74,70,16,152,NA,NA,NA,NA,NA,74,NA,unknown
YAN070103002,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Nyctalus,leisleri,Nyctalus leisleri,NA,NA,60,41.5,40.5,9.5,102.5,NA,NA,279.2,NA,NA,14,NA,NA,48,35,35,9,NA,NA,NA,267,NA,NA,8,NA,NA,NA,72,48,46,10,NA,NA,NA,286,NA,NA,20,NA,unknown
YAN070104001,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Pipistrellus,pipistrellus,Pipistrellus pipistrellus,NA,NA,43.5,29.5,30.75,6.5,72.7,NA,NA,215,NA,NA,5.75,NA,NA,35,23,27,6,69,NA,NA,180,NA,NA,3,NA,NA,NA,52,36,34.5,7,78,NA,NA,250,NA,NA,8.5,NA,unknown
YAN070104002,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Pipistrellus,hanaki,Pipistrellus hanaki,NA,NA,45,35.5,32.1,NA,44.7,NA,NA,NA,NA,NA,5.15,NA,NA,41,32,30.8,NA,41,NA,NA,NA,NA,NA,3.8,NA,NA,NA,49,39,33.4,NA,49,NA,NA,NA,NA,NA,6.5,NA,unknown
YAN070104003,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Pipistrellus,kuhlii,Pipistrellus kuhlii,NA,NA,47.5,37.5,33.85,7,85.1,NA,NA,220,NA,NA,7.5,NA,NA,40,30,30.3,6,77,NA,NA,210,NA,NA,5,NA,NA,NA,55,45,37.4,8,94,NA,NA,230,NA,NA,10,NA,unknown
YAN070104004,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Pipistrellus,hesperidus,Pipistrellus hesperidus,NA,NA,49,30.5,32.5,7,78,NA,NA,232,NA,NA,6.25,NA,NA,43,20,27,5,70,NA,NA,217,NA,NA,3.5,NA,NA,NA,55,41,38,9,87,NA,NA,262,NA,NA,9,NA,unknown
YAN070104005,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Pipistrellus,simandouensis,Pipistrellus simandouensis,NA,NA,NA,29.5,32.6,6.5,83,NA,NA,NA,NA,NA,6.5,NA,NA,NA,26,31.6,6,80,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,33,33.7,7,86,NA,NA,NA,NA,NA,8,NA,unknown
YAN070104006,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Pipistrellus,rusticus,Pipistrellus rusticus,NA,NA,45,25.5,27.6,5,74.4,NA,NA,NA,NA,NA,4.25,NA,NA,44,19,24,4,65,NA,NA,NA,NA,NA,3.4,NA,NA,NA,46,32,31.2,6,85,NA,NA,NA,NA,NA,5.1,NA,unknown
YAN070104007,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Pipistrellus,nanulus,Pipistrellus nanulus,NA,NA,42.5,26.5,27.5,5.5,70,NA,NA,162,NA,NA,4.5,NA,NA,38,21,24,4,66,NA,NA,NA,NA,NA,2,NA,NA,NA,47,32,31,7,74,NA,NA,NA,NA,NA,7,NA,unknown
YAN070104008,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Pipistrellus,inexspectatus,Pipistrellus inexspectatus,NA,NA,47,33.65,32,5.8,83,NA,NA,NA,NA,NA,4.25,NA,NA,46.8,30,31,5.6,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,47.2,37.3,33,6,NA,NA,NA,NA,NA,NA,5.5,NA,unknown
YAN070104009,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Pipistrellus,aero,Pipistrellus aero,NA,NA,44.5,33,32.5,7.5,NA,NA,NA,220,NA,NA,4.5,NA,NA,40,32,31,5,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,49,34,34,10,NA,NA,NA,NA,NA,NA,5,NA,unknown
YAN070104010,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Pipistrellus,permixtus,Pipistrellus permixtus,NA,NA,42,33,33.5,6,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown
YAN070104011,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Pipistrellus,raceyi,Pipistrellus raceyi,NA,NA,49,28.45,30,6.4,NA,NA,NA,NA,NA,NA,4.8,NA,NA,46,22.9,27,5.3,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,52,34,33,7.5,NA,NA,NA,NA,NA,NA,5.8,NA,unknown
YAN070105001,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Hypsugo,ariel,Hypsugo ariel,NA,NA,40,38,30.9,5.5,69,NA,NA,NA,NA,NA,3.55,NA,NA,35,32,28.1,5,68,NA,NA,NA,NA,NA,2.3,NA,NA,NA,45,44,33.7,6,71,NA,NA,NA,NA,NA,4.8,NA,unknown
YAN070105002,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Hypsugo,savii,Hypsugo savii,NA,NA,47.5,37,34.65,8,92.7,NA,NA,222.5,NA,NA,7,NA,NA,40,31,31.4,7,89,NA,NA,NA,NA,NA,5,NA,NA,NA,55,43,37.9,9,101,NA,NA,NA,NA,NA,9,NA,unknown
YAN070105003,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Hypsugo,musciculus,Hypsugo musciculus,NA,NA,40,23.5,24.5,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,21,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown
YAN070106001,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Nycticeinops,crassulus,Nycticeinops crassulus,NA,NA,47.5,28.5,30.5,6.4,74,NA,NA,230,NA,NA,6,NA,NA,43,25,28,5.3,70,NA,NA,NA,NA,NA,4,NA,NA,NA,52,32,33,7.5,81,NA,NA,NA,NA,NA,8,NA,unknown
YAN070106002,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Nycticeinops,eisentrauti,Nycticeinops eisentrauti,NA,NA,NA,33,34.5,NA,NA,NA,NA,NA,NA,NA,7.65,NA,NA,NA,29,33,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,37,36,NA,NA,NA,NA,NA,NA,NA,8.3,NA,unknown
YAN070106003,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Nycticeinops,schlieffenii,Nycticeinops schlieffenii,NA,NA,42.5,29,31.5,7.5,74.6,NA,NA,228,NA,NA,6.5,NA,NA,37,24,28,7,64,NA,NA,218,NA,NA,4,NA,NA,NA,48,34,35,8,80,NA,NA,245,NA,NA,9,NA,unknown
YAN070106004,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Nycticeinops,grandidieri,Nycticeinops grandidieri,NA,NA,53.5,32,35.5,9,84.7,NA,NA,252,NA,NA,7.5,NA,NA,51,30,33,8,81,NA,NA,NA,NA,NA,7,NA,NA,NA,56,34,38,10,90,NA,NA,NA,NA,NA,8,NA,unknown
YAN070107001,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Mimetillus,moloneyi,Mimetillus moloneyi,NA,NA,57,27.5,29,7,83.1,NA,NA,186,NA,NA,7.75,NA,NA,51,23,27,5,74,NA,NA,180,NA,NA,5.5,NA,NA,NA,63,32,31,9,95,NA,NA,193,NA,NA,10,NA,unknown
YAN070108001,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Neoromicia,anchietae,Neoromicia anchietae,NA,NA,47,35.5,31.5,5.5,81.8,NA,NA,NA,NA,NA,5.1,NA,NA,45,32,29,5,78,NA,NA,NA,NA,NA,4.2,NA,NA,NA,49,39,34,6,87,NA,NA,NA,NA,NA,6,NA,unknown
YAN070108002,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Neoromicia,bemainty,Neoromicia bemainty,NA,NA,44.5,34.5,30.5,4.5,NA,NA,NA,NA,NA,NA,3.6,NA,NA,42,33,29,4,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,47,36,32,5,NA,NA,NA,NA,NA,NA,4.4,NA,unknown
YAN070108003,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Neoromicia,zuluensis,Neoromicia zuluensis,NA,NA,42.5,33.5,30,6.5,76,NA,NA,221,NA,NA,4.5,NA,NA,40,27,27,5,72,NA,NA,219,NA,NA,3,NA,NA,NA,45,40,33,8,80,NA,NA,228,NA,NA,6,NA,unknown
YAN070108004,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Neoromicia,guineensis,Neoromicia guineensis,NA,NA,38.5,55,29,8.5,65.9,NA,NA,NA,NA,NA,3.5,NA,NA,38,21,23,6,60,NA,NA,NA,NA,NA,2,NA,NA,NA,39,34,35,11,72,NA,NA,NA,NA,NA,5,NA,unknown
YAN070108005,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Neoromicia,somalica,Neoromicia somalica,NA,NA,46,28.5,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,39,24,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,53,33,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,unknown
YAN070109001,Mammalia,Chiroptera,Yangochiroptera,Vespertilionidae,Vespertilioninae,Afronycteris,nanus,Afronycteris nanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown
